id;brand;nome;nome_normalizzato;ean;codice_prodotto;prezzo_unitario
333;Fater;ACE DETER. LIQ DISINFETTANTE 2X17 LV/IT;;8001480721173;;
334;Fater;ACE DETER. LIQ DISINFETTANTE 3x17 LV/IT;;8001480721135;;
335;Fater;ACE DETER LIQ DISINFETTANTE 24 LV/IT;;8001480721166;;
336;Fater;ACE DETER LIQ PROFESSIONAL 56 LV;;8001480722545;;
337;Fater;ACE DETER LIQ COLOR PROFESSIONAL 56 LV;;8001480722552;;
338;Fater;ACE DETER LIQ LIMITED ED LAVANDA 3x25 LV;;8001480722651;;
339;Fater;ACE DETER LIQ LIMITED ED LAVANDA 3x36 LV;;8001480722668;;
340;Fater;ACE DETER LIQ PROFESSIONAL x80lav;;8001480723016;;
341;Fater;ACE DETER LIQ PROFES COLOR x80lav;;8001480723023;;
342;Fater;ACE DETER LIQ TALCO & MUSCHIO 3x38 LV;;8001480722712;;
343;Fater;ACE PAV. IGIEN. LIME E MENTA 8x1000ml/IT;;8001480722064;;
