id;brand;nome;nome_normalizzato;ean;codice_prodotto;prezzo_unitario;nome_normalizzato_gs1;note
131;P&G;OB PW IO6S LIGHT ROSE X1PZ;Oral-B iO Series 6s Spazzolino Elettrico Light Rose;4210201427384;;;;Prodotto non trovato su GS1
132;P&G;OB PW IO6S WHITE X1PZ;Oral-B iO Series 6s Spazzolino Elettrico White;4210201427407;;;;Prodotto non trovato su GS1
133;P&G;OB PW IO7 N BLU;Oral-B iO Series 7 Spazzolino Elettrico Blue;4210201409274;;;;Prodotto non trovato su GS1
134;P&G;OB PW IO7S BLACK X1PZ;Oral-B iO Series 7s Spazzolino Elettrico Black;4210201408802;;;;Prodotto non trovato su GS1
135;P&G;OB PW IO7S WHITE X1PZ;Oral-B iO Series 7s Spazzolino Elettrico White;4210201408789;;;;Prodotto non trovato su GS1
136;P&G;OB PW IO8S BLACK X1PZ;Oral-B iO Series 8s Spazzolino Elettrico Black;4210201408826;;;Oral-B iO Series 8s Spazzolino Elettrico Denti Ricaricabile Onyx Black;Prodotto trovato su GS1
137;P&G;OB PW IO9S BLACK X1PZ;Oral-B iO Series 9s Spazzolino Elettrico Black;4210201408864;;;Oral-B iO Series 9s Spazzolino Elettrico Denti Ricaricabile Onyx Black;Prodotto trovato su GS1
138;P&G;OB PW IO9S WHITE X1PZ;Oral-B iO Series 9s Spazzolino Elettrico White;4210201408840;;;;Prodotto non trovato su GS1
139;P&G;OB PW PRO1 3DW BK/TQ DUOPACK;Oral-B Pro 1 3D White Spazzolino Elettrico Confezione Doppia Black/Turquoise;8001090915016;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Duo Edition Caribbean Blue +Manico Black;Prodotto trovato su GS1
140;P&G;OB PW PRO1 3DW PK HBOX;Oral-B Pro 1 3D White Spazzolino Elettrico Pink;8700216013079;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Pink;Prodotto trovato su GS1
141;P&G;OB PW PRO1 3DW Rosa + TC;Oral-B Pro 1 750 Spazzolino Elettrico Ricaricabile 3D White Pink con Custodia da Viaggio;8001090914217;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Pink Travel Edition;Prodotto trovato su GS1
142;P&G;OB PW PRO1 CR Azzurro + TC;Oral-B Pro 1 750 Spazzolino Elettrico Ricaricabile CrossAction Light Blue con Custodia da Viaggio;8001090914132;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Caribbean Blue Travel Edition;Prodotto trovato su GS1
143;P&G;OB PW PRO1 CRS BK +1REF;Oral-B Pro 1 200 Spazzolino Elettrico Ricaricabile CrossAction Black con 1 Testina di Ricambio;8006540771457;;;;Prodotto non trovato su GS1
144;P&G;OB PW PRO1 CRS BK HBOX;Oral-B Pro 1 700 Spazzolino Elettrico Ricaricabile CrossAction Black;8700216012935;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Black;Prodotto trovato su GS1
145;P&G;OB PW PRO1 CRS PK +1REF;Oral-B Pro 1 200 Spazzolino Elettrico Ricaricabile CrossAction Pink con 1 Testina di Ricambio;8006540771501;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Pink;Prodotto trovato su GS1
146;P&G;OB PW PRO1 CRS PK HBOX;Oral-B Pro 1 700 Spazzolino Elettrico Ricaricabile CrossAction Pink;8700216013024;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Pink;Prodotto trovato su GS1
147;P&G;OB PW PRO1 CRS TQ HBOX;Oral-B Pro 1 700 Spazzolino Elettrico Ricaricabile CrossAction Turquoise;8700216012942;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Caribbean Blue;Prodotto trovato su GS1
148;P&G;OB PW PRO1 SENSI TQ HBOX;Oral-B Pro 1 700 Spazzolino Elettrico Ricaricabile Sensi UltraThin Turquoise;8700216013116;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Series 1 Caribbean Blue;Prodotto trovato su GS1
149;P&G;OB PW PRO1EASYCLEAN CROSS BK SING 1PZ;Oral-B Pro 1 700 EasyClean Spazzolino Elettrico Ricaricabile CrossAction Black 1 Pezzo;8006540757574;;;;Prodotto non trovato su GS1
150;P&G;OB PW PRO1EASYCLEAN CROSS BK+TC 1PZ;Oral-B Pro 1 750 EasyClean Spazzolino Elettrico Ricaricabile CrossAction Black con Custodia da Viaggio 1 Pezzo;8006540757734;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Clean Black + Bonus Travel Case;Prodotto trovato su GS1
151;P&G;OB PW PRO1EASYCLEAN CROSS WT SINGLE 1PZ;Oral-B Pro 1 700 EasyClean Spazzolino Elettrico Ricaricabile CrossAction White 1 Pezzo;8006540757567;;;;Prodotto non trovato su GS1
152;P&G;OB PW PRO1EASYCLEAN CRS BLACK +1REF 1 PZ;Oral-B Pro 1 790 EasyClean Spazzolino Elettrico Ricaricabile CrossAction Black con 1 Testina di Ricambio 1 Pezzo;8006540757871;;;;Prodotto non trovato su GS1
153;P&G;OB PW PRO1EASYCLEAN CRS WT DESIGN+TC 1PZ;Oral-B Pro 1 750 EasyClean Spazzolino Elettrico Ricaricabile CrossAction Design Edition White con Custodia da Viaggio 1 Pezzo;8006540757802;;;;Prodotto non trovato su GS1
154;P&G;OB PW PRO3 BLACK +TC W FIORI BOX;Oral-B Pro 3 3500 Spazzolino Elettrico Ricaricabile Black con Custodia da Viaggio Design Fiori;4210201421245;;;;Prodotto non trovato su GS1
155;P&G;OB PW PRO3 BLACK +TC W RIGHE BOX;Oral-B Pro 3 3500 Spazzolino Elettrico Ricaricabile Black con Custodia da Viaggio Design Righe;4210201421047;;;;Prodotto non trovato su GS1
156;P&G;OB PW PRO3 WHITE +TC W FIORI BOX;Oral-B Pro 3 3500 Spazzolino Elettrico Ricaricabile White con Custodia da Viaggio Design Fiori;4210201420934;;;;Prodotto non trovato su GS1
157;P&G;OB PW PRO3 WHITE +TC W RIGHE BOX;Oral-B Pro 3 3500 Spazzolino Elettrico Ricaricabile White con Custodia da Viaggio Design Righe;4210201421146;;;;Prodotto non trovato su GS1
158;P&G;OB PW REF XF 2+2+2CT CROSSACTION 6PZ;Oral-B CrossAction Testine di Ricambio per Spazzolino Elettrico Confezione da 6 Pezzi;8700216018968;;;;Prodotto non trovato su GS1
159;P&G;OB PW REF XF 2+2+2CT SENSITIVE 6PZ;Oral-B Sensitive Clean Testine di Ricambio per Spazzolino Elettrico Confezione da 6 Pezzi;8700216018845;;;;Prodotto non trovato su GS1
160;P&G;OB PW REF XF 3DWHITE 2CT X12PZ;Oral-B 3D White Testine di Ricambio per Spazzolino Elettrico Confezione da 12 Pezzi;8006540883525;;;Oral-B Testine di Ricambio Pro 3D White per Spazzolino Elettrico Denti Ricaricabile 2 pz;Prodotto trovato su GS1
161;P&G;OB PW REF XF 3DWHITE 3CT X12PZ;Oral-B 3D White Testine di Ricambio Confezione da 3;8006540883570;;;Oral-B Testine di Ricambio Pro 3D White per Spazzolino Elettrico Denti Ricaricabile 3 pz;Prodotto trovato su GS1
162;P&G;OB PW REF XF CROSS 2CT RF TAG X12PZ;Oral-B CrossAction Testine di Ricambio Confezione da 2;8006540884423;;;;Prodotto non trovato su GS1
163;P&G;OB PW REF XF CROSS 2CT X12PZ;Oral-B CrossAction Testine di Ricambio Confezione da 2;8006540884416;;;Oral-B Testine di Ricambio Pro Cross Action per Spazzolino Elettrico Denti Ricaricabile 2 pz;Prodotto trovato su GS1
164;P&G;OB PW REF XF CROSS 3CT X12PZ;Oral-B CrossAction Testine di Ricambio Confezione da 3;8006540884522;;;Oral-B Testine di Ricambio Pro Cross Action per Spazzolino Elettrico Denti Ricaricabile 3 pz;Prodotto trovato su GS1
165;P&G;OB PW REF XF CROSS 4CT X12PZ;Oral-B CrossAction Testine di Ricambio Confezione da 4;8006540884553;;;Oral-B Testine di Ricambio Pro Cross Action per Spazzolino Elettrico Denti Ricaricabile 4 pz;Prodotto trovato su GS1
166;P&G;OB PW REF XF CROSS 5CT X12PZ;Oral-B CrossAction Testine di Ricambio Confezione da 5;8006540884621;;;;Prodotto non trovato su GS1
167;P&G;OB PW REF XF CROSS BLACK 2CT X12PZ;Oral-B CrossAction Black Edition Testine di Ricambio Confezione da 2;8006540884218;;;Oral-B Testine di Ricambio Pro Cross Action per Spazzolino Elettrico Denti Ricaricabile 2 pz;Prodotto trovato su GS1
168;P&G;OB PW REF XF CROSS BLACK 3CT X12PZ;Oral-B CrossAction Black Edition Testine di Ricambio Confezione da 3;8006540884249;;;Oral-B Testine di Ricambio Pro Cross Action per Spazzolino Elettrico Denti Ricaricabile 3 pz;Prodotto trovato su GS1
169;P&G;OB PW REF XF CROSS BLACK 4CT X12PZ;Oral-B CrossAction Black Edition Testine di Ricambio Confezione da 4;8006540884300;;;Oral-B Testine di Ricambio Pro Cross Action per Spazzolino Elettrico Denti Ricaricabile 4 pz;Prodotto trovato su GS1
170;P&G;OB PW REF XF CROSS BLACK 5CT X12PZ;Oral-B CrossAction Black Edition Testine di Ricambio Confezione da 5;8006540884362;;;;Prodotto non trovato su GS1
171;P&G;OB PW REF XF FLOSS 2CT X12PZ;Oral-B FlossAction Testine di Ricambio Confezione da 2;8006540883983;;;Oral-B Testine di Ricambio Pro Floss Action per Spazzolino Elettrico Denti Ricaricabile 2 pz;Prodotto trovato su GS1
172;P&G;OB PW REF XF FLOSS 3CT X12PZ;Oral-B FlossAction Testine di Ricambio Confezione da 3;8006540884072;;;Oral-B Testine di Ricambio Pro Floss Action per Spazzolino Elettrico Denti Ricaricabile 3 pz;Prodotto trovato su GS1
173;P&G;OB PW REF XF PRECISION 2CT X12PZ;Oral-B Precision Clean Testine di Ricambio Confezione da 2;8006540883709;;;;Prodotto non trovato su GS1
174;P&G;OB PW REF XF PRECISION 3CT X12PZ;Oral-B Precision Clean Testine di Ricambio Confezione da 3;8006540883778;;;;Prodotto non trovato su GS1
175;P&G;OB PW REF XF PRECISION 5CT X12PZ;Oral-B Precision Clean Testine di Ricambio Confezione da 5;8006540883853;;;Oral-B Testine di Ricambio Pro Precision Clean per Spazzolino Elettrico Denti Ricaricabile 5 pz;Prodotto trovato su GS1
176;P&G;OB PW REF XF PRECISION 5CT X12PZ;Oral-B Precision Clean Testine di Ricambio Confezione da 5;8006540883914;;;;Prodotto non trovato su GS1
177;P&G;OB PW REF XF PRECISION 6CT X12PZ FFS;Oral-B Precision Clean Testine di Ricambio Confezione da 6;8006540883976;;;Oral-B Testine di Ricambio Pro Precision Clean per Spazzolino Elettrico Denti Ricaricabile 6 pz;Prodotto trovato su GS1
178;P&G;OB PW REF XF PRECISION 8CT X12PZ;Oral-B Precision Clean Testine di Ricambio Confezione da 8;8006540894002;;;Oral-B Testine di Ricambio Pro Precision Clean per Spazzolino Elettrico Denti Ricaricabile 8 pz;Prodotto trovato su GS1
179;P&G;OB PW REF XF SENSI 2CT X12PZ;Oral-B Sensi UltraThin Testine di Ricambio Confezione da 2;8006540884713;;;Oral-B Testine di Ricambio Pro Sensitive Clean per Spazzolino Elettrico Denti Ricaricabile 2 pz;Prodotto trovato su GS1
180;P&G;OB PW REF XF SENSI 3CT X12PZ;Oral-B Sensi UltraThin Testine di Ricambio Confezione da 3;8006540884768;;;Oral-B Testine di Ricambio Pro Sensitive Clean per Spazzolino Elettrico Denti Ricaricabile 3 pz;Prodotto trovato su GS1
181;P&G;OB PW REF XF SENSI 4CT X12PZ;Oral-B Sensitive Clean Testine di Ricambio, Confezione da 4;8006540884782;;;Oral-B Testine di Ricambio Pro Sensitive Clean per Spazzolino Elettrico Denti Ricaricabile 4 pz;Prodotto trovato su GS1
182;P&G;OB PW REF XF SENSI 5CT X12PZ;Oral-B Sensitive Clean Testine di Ricambio, Confezione da 5;8006540884843;;;;Prodotto non trovato su GS1
183;P&G;OB PW Refills EB10S 2CT SPIDER/FROZ X12PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Disney Frozen 2, Confezione da 2;8006540804155;;;Oral-B Testine di Ricambio per Spazzolino Elettrico Marvel Spider-Man 2 pz;Prodotto trovato su GS1
184;P&G;OB PW Refills EB10S 2CT SPIDERMAN X1PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Marvel Spider-Man, Confezione da 2;8006540804940;;;Oral-B Testine di Ricambio per Spazzolino Elettrico Marvel Spider-Man 2 pz;Prodotto trovato su GS1
185;P&G;OB PW Refills EB10S 3CT SPIDER/FROZ X1PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Disney Frozen 2, Confezione da 3;8006540805954;;;;Prodotto non trovato su GS1
186;P&G;OB PW Refills EB10S 4CT SPIDER/FROZ X12PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Disney Frozen 2, Confezione da 4;8006540804445;;;Oral-B Testine di Ricambio per Spazzolino Elettrico Marvel Spider-Man 4 pz;Prodotto trovato su GS1
187;P&G;OB PW Refills EB10S 8CT SPIDERMAN LTBOX;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Marvel Spider-Man, Confezione da 8;4210201435914;;;;Prodotto non trovato su GS1
188;P&G;OB PW Refills EB10S CAR/PRINC 4CT X12PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Disney Pixar Cars, Confezione da 4;8006540805817;;;Oral-B Testine di Ricambio per Spazzolino Elettrico Disney Princess 4 pz;Prodotto trovato su GS1
189;P&G;OB PW Refills EB10S FROZEN 2 CT X12PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Disney Frozen 2, Confezione da 2;8006540804216;;;Oral-B Testine di Ricambio per Spazzolino Elettrico Disney Frozen 2 pz;Prodotto trovato su GS1
190;P&G;OB PW Refills EB10S FROZEN 4 CT X12PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Disney Frozen 2, Confezione da 4;8006540804087;;;Oral-B Testine di Ricambio Pro Kids 3+ Spazzolino Elettrico Denti Bambini Disney Frozen 4 pz;Prodotto trovato su GS1
191;P&G;OB PW Refills EB10S SPIDERMAN 4CT X12PZ;Oral-B Kids Testine di Ricambio per Spazzolino Elettrico con Personaggi Marvel Spider-Man, Confezione da 4;8006540805374;;;Oral-B Testine di Ricambio Pro Kids 3+ Spazzolino Elettrico Denti Bambini Marvel Spider-Man 4 pz;Prodotto trovato su GS1
192;P&G;OB PW Refills EB18 8CT 3DWHITE X1PZ LTBOX;Oral-B 3D White Testine di Ricambio per Spazzolino Elettrico, Confezione da 8;8006540851098;;;;Prodotto non trovato su GS1
193;P&G;OB PW Refills EB50 10CT CA X1PZ  A4BOX;Oral-B CrossAction Testine di Ricambio per Spazzolino Elettrico, Confezione da 10;8006540986943;;;;Prodotto non trovato su GS1
194;P&G;OB PW Refills IO 2CT GENTLE CARE BLACK;Oral-B iO Gentle Care Testine di Ricambio per Spazzolino Elettrico, Confezione da 2, Black;4210201419020;;;;Prodotto non trovato su GS1
195;P&G;OB PW Refills IO 2CT RADIANT WHITE;Oral-B iO Radiant White Testine di Ricambio per Spazzolino Elettrico, Confezione da 2;4210201415671;;;;Prodotto non trovato su GS1
196;P&G;OB PW Refills IO 4CT RADIANT WHITE;Oral-B iO Radiant White Testine di Ricambio per Spazzolino Elettrico, Confezione da 4;4210201420330;;;;Prodotto non trovato su GS1
197;P&G;OB PW Refills IO GENTLE CARE 4CT X6PZ;Oral-B iO Gentle Care Testine di Ricambio per Spazzolino Elettrico, Confezione da 4;4210201343554;;;Oral-B iO Testine Ricambio Gentle Care Spazzolino Elettrico Denti Ricaricabile, 4 Refills;Prodotto trovato su GS1
198;P&G;OB PW Refills IO GENTLE WHITE 6CT FFS;Oral-B iO Gentle Care Testine di Ricambio per Spazzolino Elettrico, Confezione da 6;4210201417927;;;;Prodotto non trovato su GS1
199;P&G;OB PW Refills iO GENTLE WHITE 6CT LTBOX;Oral-B iO Gentle Care Testine di Ricambio per Spazzolino Elettrico, Confezione da 6;4210201434795;;;;Prodotto non trovato su GS1
200;P&G;OB PW Refills iO RAD WHITE 6CT LTBOX;Oral-B iO Radiant White Testine di Ricambio per Spazzolino Elettrico, Confezione da 6;4210201434856;;;;Prodotto non trovato su GS1
201;P&G;OB PW Refills iO UC BLACK 6CT LTBOX;Oral-B Testine di Ricambio iO Ultimate Clean Black 6 Pezzi;4210201434771;;;;Prodotto non trovato su GS1
202;P&G;OB PW Refills iO UC BLACK 8CT LTBOX;Oral-B Testine di Ricambio iO Ultimate Clean Black 8 Pezzi;4210201434832;;;;Prodotto non trovato su GS1
203;P&G;OB PW Refills iO UC WHITE 6CT LTBOX;Oral-B Testine di Ricambio iO Ultimate Clean White 6 Pezzi;4210201434757;;;;Prodotto non trovato su GS1
204;P&G;OB PW Refills iO UC WHITE 8CT LTBOX;Oral-B Testine di Ricambio iO Ultimate Clean White 8 Pezzi;4210201434818;;;;Prodotto non trovato su GS1
205;P&G;OB PW Refills IOX6 SB X1PX LBOX;Oral-B Testina di Ricambio iO Specialised Clean 1 Pezzo;8006540854662;;;;Prodotto non trovato su GS1
206;P&G;OB PW Refills ULTRA CLEAN BLACK X4CT;Oral-B Testine di Ricambio iO Ultimate Clean Black 4 Pezzi;4210201301905;;;Oral-B iO Testine Ricambio Ultimate Clean Nere Spazzolino Elettrico Denti Ricaricabile, 4 Refills;Prodotto trovato su GS1
207;P&G;OB PW Refills ULTRA CLEAN WHITE X4CT;Oral-B Testine di Ricambio iO Ultimate Clean White 4 Pezzi;4210201301677;;;Oral-B iO Testine Ricambio Ultimate Clean Bianche Spazzolino Elettrico Denti Ricaricabile, 4 Refills;Prodotto trovato su GS1
208;P&G;OB PW RefillsX2 GENTLE CLEAN WHITE 6PZ;Oral-B Testine di Ricambio iO Gentle Care White 6 Pezzi;4210201301943;;;Oral-B iO Testine Ricambio Gentle Clean Bianche Spazzolino Elettrico Denti Ricaricabile, 2 Refills;Prodotto trovato su GS1
209;P&G;OB PW RefillsX2 ULTRA CLEAN BLACK 6PZ;Oral-B Testine di Ricambio iO Ultimate Clean Black 6 Pezzi;4210201301837;;;;Prodotto non trovato su GS1
210;P&G;OB PW RefillsX2 ULTRA CLEAN WHITE 6PZ;Oral-B Testine di Ricambio iO Ultimate Clean White 6 Pezzi;4210201301653;;;Oral-B iO Testine Ricambio Ultimate Clean Bianche Spazzolino Elettrico Denti Ricaricabile, 2 Refills;Prodotto trovato su GS1
211;P&G;OB PW SMART 4 (4100S) BIANCO X1PZ;Oral-B Spazzolino Elettrico Smart 4 4100S White;4210201203391;;;;Prodotto non trovato su GS1
212;P&G;OB PW SMART4 (4500)NERO CON CA NERO X1PZ;Oral-B Spazzolino Elettrico Smart 4 4500N Black con Custodia da Viaggio;4210201204091;;;;Prodotto non trovato su GS1
213;P&G;OB PW SMART4(4000N)NERO CON CA NERO X1PZ;Oral-B Spazzolino Elettrico Smart 4 4000N Black con Custodia da Viaggio;4210201204374;;;;Prodotto non trovato su GS1
214;P&G;OB PW SMART4500 BK + 1XAZ DENSIFY X1PZ;Oral-B Spazzolino Elettrico Smart 4500 Black con Dentifricio AZ Pro-Expert Densify;8700216139052;;;;Prodotto non trovato su GS1
215;P&G;OB PW VITALITY D100 CROSSACT NERO X1PZ;Oral-B Spazzolino Elettrico Vitality 100 CrossAction Black;4210201200758;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Vitality 100 Cross Action Black;Prodotto trovato su GS1
216;P&G;OB PW VITALITY D170 CROSSACT BIANCO X1PZ;Oral-B Spazzolino Elettrico Vitality Pro CrossAction White;4210201200925;;;;Prodotto non trovato su GS1
217;P&G;OB PW VITALITY D170 CROSSACT BLUE X1PZ;Oral-B Spazzolino Elettrico Vitality Pro CrossAction Blue;4210201201038;;;;Prodotto non trovato su GS1
218;P&G;OB PW VITALITY PRO BLACK +1REF HBOX;Oral-B Spazzolino Elettrico Vitality Pro Black con 1 Testina di Ricambio;4210201432326;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Vitality Pro Extra Bruch Head Black;Prodotto trovato su GS1
219;P&G;OB PW VITALITY PRO BLACK HBOX;Oral-B Spazzolino Elettrico Vitality Pro Black;4210201427063;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Vitality Black;Prodotto trovato su GS1
220;P&G;OB PW VITALITY PRO BLUE HBOX;Oral-B Spazzolino Elettrico Vitality Pro Blue;4210201446392;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Vitality Lilac;Prodotto trovato su GS1
221;P&G;OB PW VITALITY PRO CARS HBOX;Oral-B Kids Spazzolino Elettrico Vitality Pro Cars, 1 Manico + 1 Testina + 1 Custodia da Viaggio;8006540773031;;;Oral-B Spazzolino Elettrico Ricaricabile Disney Pixar Cars Pro Kids3+;Prodotto trovato su GS1
222;P&G;OB PW VITALITY PRO DISNEY100 HBOX;Oral-B Kids Spazzolino Elettrico Vitality Pro Edizione Disney 100, 1 Manico + 1 Testina;8006540773765;;;;Prodotto non trovato su GS1
223;P&G;OB PW VITALITY PRO DUO BLUE/BLACK;Oral-B Vitality Pro Spazzolino Elettrico Ricaricabile, Confezione da 2 (1 Blue, 1 Black);4210201446514;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Vitality Duo Edition Black + Vapor Blue;Prodotto trovato su GS1
224;P&G;OB PW VITALITY PRO FROZEN + 1REF HBOX;Oral-B Kids Spazzolino Elettrico Vitality Pro Frozen, 1 Manico + 2 Testine;8006540772645;;;;Prodotto non trovato su GS1
225;P&G;OB PW VITALITY PRO FROZEN HBOX;Oral-B Kids Spazzolino Elettrico Vitality Pro Frozen, 1 Manico + 1 Testina;8006540772409;;;Oral-B Spazzolino Elettrico Ricaricabile Pro Kids 3+ Disney Frozen;Prodotto trovato su GS1
226;P&G;OB PW VITALITY PRO LILLA +1REF HBOX;Oral-B Vitality Pro Spazzolino Elettrico Ricaricabile Lilla, 1 Manico + 2 Testine;4210201432340;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Vitality Pro Extra Bruch Head Lilac Mist;Prodotto trovato su GS1
227;P&G;OB PW VITALITY PRO LILLA HBOX;Oral-B Vitality Pro Spazzolino Elettrico Ricaricabile Lilla, 1 Manico + 1 Testina;4210201426967;;;Oral-B Spazzolino Elettrico Denti Ricaricabile Pro Vitality Purple;Prodotto trovato su GS1
228;P&G;OB PW VITALITY PRO PRINCESS HBOX;Oral-B Kids Spazzolino Elettrico Vitality Pro Principesse, 1 Manico + 1 Testina;8006540772669;;;Oral-B Spazzolino Elettrico Ricaricabile Disney Princess Pro Kids3+;Prodotto trovato su GS1
229;P&G;OB PW VITALITY PRO SPIDER/FROZEN CS MIST;Oral-B Kids Spazzolino Elettrico Vitality Pro, Assortimento Spiderman e Frozen;8006540773116;;;;Prodotto non trovato su GS1
230;P&G;OB PW VITALITY PRO SPIDERMAN + 1REF HBOX;Oral-B Kids Spazzolino Elettrico Vitality Pro Spiderman, 1 Manico + 2 Testine;8006540773659;;;;Prodotto non trovato su GS1
231;P&G;OB PW VITALITY PRO SPIDERMAN HBOX;Oral-B Kids Spazzolino Elettrico Vitality Pro Spiderman, 1 Manico + 1 Testina;8006540772768;;;Oral-B Spazzolino Elettrico Ricaricabile Pro Kids 3+ Marvel Spider-Man;Prodotto trovato su GS1
232;P&G;ORAL-B POWER CROSSACTION EB50-10CT;Oral-B CrossAction Testine di Ricambio, Confezione da 10;8006540861981;;;;Prodotto non trovato su GS1
233;P&G;ORAL-B POWER CROSSACTION EB50-12CT;Oral-B CrossAction Testine di Ricambio, Confezione da 12;8006540859827;;;;Prodotto non trovato su GS1
234;P&G;ORAL-B POWER CROSSACTION EB50-12CT;Oral-B CrossAction Testine di Ricambio, Confezione da 12;8006540859926;;;;Prodotto non trovato su GS1
235;P&G;ORAL-B POWER CROSSACTION EB50-16CT;Oral-B CrossAction Testine di Ricambio, Confezione da 16;8006540859858;;;;Prodotto non trovato su GS1
236;P&G;ORAL-B POWER CROSSACTION EB50-8CT;Oral-B CrossAction Testine di Ricambio, Confezione da 8;8006540862001;;;;Prodotto non trovato su GS1
237;P&G;ORAL-B POWER CROSSACTION MODEL EB50-10CT;Oral-B CrossAction Testine di Ricambio, Confezione da 10;8006540861967;;;;Prodotto non trovato su GS1
238;P&G;Oral-B Power EB50 3+3+3 9CT WE;Oral-B CrossAction Testine di Ricambio, Confezione da 9;8700216018807;;;;Prodotto non trovato su GS1
239;P&G;Oral-B Power EB50 3+3+3 9CT WE;Oral-B CrossAction Testine di Ricambio, Confezione da 9;8700216018913;;;;Prodotto non trovato su GS1
240;P&G;Oral-B Power POWER ORAL CARE Junior D505;Oral-B Junior Spazzolino Elettrico Ricaricabile, per bambini 6+ anni;8006540774724;;;;Prodotto non trovato su GS1
241;P&G;Oral-B Power POWER ORAL CARE Kids Model;Oral-B Kids Spazzolino Elettrico Disney Pixar con Custodia da Viaggio;8006540804711;;;Oral-B Testine di Ricambio Pro Kids 3+ Spazzolino Elettrico Denti Bambini Disney Frozen 3 pz;Prodotto trovato su GS1
242;P&G;Oral-B Power POWER ORAL CARE Kids Model;Oral-B Kids Spazzolino Elettrico Marvel Spider-Man con Custodia da Viaggio;8006540805091;;;Oral-B Testine di Ricambio Pro Kids 3+ Spazzolino Elettrico Denti Bambini Marvel Spider-Man 3 pz;Prodotto trovato su GS1
243;P&G;ORAL-B POWER POWER ORAL CARE MIXED 1;Oral-B Pro 3 3500 Spazzolino Elettrico Ricaricabile Black con Custodia da Viaggio;8700216138918;;;;Prodotto non trovato su GS1
244;P&G;ORAL-B POWER POWER ORAL CARE MIXED 1;Oral-B Pro 3 3500 Spazzolino Elettrico Ricaricabile White con Custodia da Viaggio;8700216139007;;;;Prodotto non trovato su GS1
245;P&G;Oral-B Power POWER ORAL CARE Oxyjet MD20;Oral-B OxyJet Idropulsore;8006540841433;;;Oral-B Oral Health Center Advanced Irrigator;Prodotto trovato su GS1
246;P&G;Oral-B Power POWER ORAL CARE Oxyjet OC30;Oral-B Smart 5 5000 Spazzolino Elettrico con Idropulsore Oxyjet;8006540840825;;;Oral-B Oral Health Center + Spazzolino Elettrico Denti Ricaricabile Pro Series 1;Prodotto trovato su GS1
247;P&G;Oral-B Power POWER ORAL CARE Oxyjet OCiO;Oral-B iO Series 5s Spazzolino Elettrico Ricaricabile Black con Custodia da Viaggio;8006540841068;;;Oral-B Oral Health Center + Spazzolino Elettrico Denti Ricaricabile iO Series 4;Prodotto trovato su GS1
248;P&G;Oral-B Power POWER ORAL CARE Oxyjet OCiO;Oral-B iO Series 4s Spazzolino Elettrico Ricaricabile White con Custodia da Viaggio;8006540841204;;;;Prodotto non trovato su GS1
249;P&G;ORAL-B POWER PRECISION CLEAN EB20-1 2CT;Oral-B Precision Clean Testine di Ricambio 2 pezzi;8006540855683;;;;Prodotto non trovato su GS1
250;P&G;ORAL-B POWER PRECISION CLEAN EB20-10CT;Oral-B Precision Clean Testine di Ricambio 10 pezzi;8006540862018;;;;Prodotto non trovato su GS1
251;P&G;ORAL-B POWER PRECISION CLEAN EB20-16CT;Oral-B Precision Clean Testine di Ricambio 16 pezzi;8006540859773;;;;Prodotto non trovato su GS1
252;P&G;ORAL-B POWER PRECISION CLEAN EB20-8CT;Oral-B Precision Clean Testine di Ricambio 8 pezzi;8006540861790;;;;Prodotto non trovato su GS1
253;P&G;ORAL-B POWER SENSI ULTRATHIN EB60-10CT;Oral-B Sensi UltraThin Testine di Ricambio 10 pezzi;8006540862094;;;;Prodotto non trovato su GS1
254;P&G;ORAL-B POWER SENSI ULTRATHIN EB60-12CT;Oral-B Sensi UltraThin Testine di Ricambio 12 pezzi;8006540859933;;;;Prodotto non trovato su GS1
