id;brand;nome;nome_normalizzato;ean;codice_prodotto;prezzo_unitario;nome_normalizzato_gs1;note
133;C&P;SPAZZ COLG MAX WHITE;Colgate Spazzolino Manuale Max White Setole Medie 1+1 Gratis;8714789417066;;;;Prodotto non trovato su GS1
134;C&P;COLG SPAZZ  MAXWHITEONE;Colgate Spazzolino Manuale Max White One Setole Medie 1 Pezzo;8718951087910;;;;Prodotto non trovato su GS1
135;C&P;SPAZZ COLG KIDS Batman+WonderWoman;Colgate Spazzolino per Bambini 6+ Anni Personaggi Assortiti 2 Pezzi;8714789194783;;;Colgate spazzolino modelli assortiti Kids bimbi 6+ anni morbido;Prodotto trovato su GS1
136;C&P;SPAZZ COLG 2-6 MINIONS+TROLL x1;Colgate Spazzolino per Bambini 2-5 Anni Personaggi Assortiti Setole Extra Morbide 1 Pezzo;8714789086477;;;Colgate spazzolino modelli assortiti bambini 2-6 anni extra morbido;Prodotto trovato su GS1
137;C&P;SPAZZ COLG TRIPLE ACTION 1+1;Colgate Spazzolino Manuale Triple Action Setole Medie Confezione 1+1 Gratis;8718951309609;;;Colgate spazzolino Triple Action, medio, 2 pezzi;Prodotto trovato su GS1
141;C&P;SPAZZ COLG PORTABLE x1;Colgate Spazzolino da Viaggio 1 Pezzo;9300632074037;;;Colgate spazzolino portable formato viaggio, morbido;Prodotto trovato su GS1
142;C&P;SPAZZ COLG PREMIER CLEAN x1;Colgate Spazzolino Premier Clean 1 Pezzo;8850006330449;;;Colgate spazzolino sbiancante Premier Clean, medio;Prodotto trovato su GS1
143;C&P;COLG MR PLAXICE 500x1;Colgate Collutorio Plax Ice 500 ml;8718951178830;;;Colgate collutorio Plax Ice con antibatterico 500 ml;Prodotto trovato su GS1
144;C&P;COLGATE PLAX GREEN 500x1;Colgate Collutorio Plax Tè Verde 500 ml;8718951179042;;;Colgate collutorio Plax Fresh & Protect Soft Mint con antibatterico 500 ml;Prodotto trovato su GS1
145;C&P;COLG PLAX CHARCOAL 500x1;Colgate Collutorio Plax Charcoal 500 ml;8718951414426;;;Colgate collutorio sbiancante carbone Plax White & Protect Charcoal 500 ml;Prodotto trovato su GS1
146;C&P;COLG PLAX CHARCOAL 500x2;Colgate Collutorio Plax Charcoal Bipacco 2x500 ml;8718951408937;;;Colgate collutorio sbiancante carbone Plax White+Charcoal 2x500ml;Prodotto trovato su GS1
147;C&P;COLGATE PLAX GREEN 500x2;Colgate Collutorio Plax Tè Verde Bipacco 2x500 ml;8718951211230;;;Colgate collutorio Plax Soft Mint con antibatterico 2x500 ml;Prodotto trovato su GS1
148;C&P;COLGATE PLAX GREEN 1000x1;Colgate Collutorio Plax Tè Verde 1000 ml;8718951208681;;;Colgate collutorio Plax Cool Mint con antibatterico 1 L;Prodotto trovato su GS1
149;C&P;COLGATE PLAX BLUW 1000x1;Colgate Collutorio Plax Cool Mint 1000 ml;8718951208698;;;Colgate collutorio Plax Soft Mint con antibatterico 1 L;Prodotto trovato su GS1
150;C&P;COLGATE PLAX GREEN 100x1;Colgate Collutorio Plax Tè Verde 100 ml;8718951217300;;;Colgate collutorio Plax Soft Mint con antibatterico 100 ml;Prodotto trovato su GS1
151;C&P;FABL FSCONC LAV 1x12x1250ML I;Fabuloso Ammorbidente Concentrato Freschezza di Lavanda 1250 ml;8718951586505;;;Fabuloso ammorbidente concentrato profumato Lavanda 1,25 L;Prodotto trovato su GS1
152;C&P;FABL FSCONC BLUE 1x12x1250ML I;Fabuloso Ammorbidente Concentrato Freschezza Mattutina 1250 ml;8718951586444;;;Fabuloso ammorbidente concentrato profumato Fresco Mattino 1,25 L;Prodotto trovato su GS1
153;C&P;FABL FSCONC HYP 12x1x1250ML I;Fabuloso Ammorbidente Concentrato Ipoallergenico 1250 ml;8718951584846;;;Fabuloso ammorbidente concentrato Ipoallergenico 1,25 L;Prodotto trovato su GS1
154;C&P;FABL FSCONC VAN 1x12x1250ML I;Fabuloso Ammorbidente Concentrato Vaniglia e Orchidea 1250 ml;8718951585294;;;Fabuloso ammorbidente concentrato profumato Vaniglia 1,25 L;Prodotto trovato su GS1
155;C&P;FABL FSCONCSENS COCON 1x12x1250ML I;Fabuloso Ammorbidente Concentrato Sensations Cocco 1250 ml;8718951588707;;;Fabuloso ammorbidente concentrato profumato Cocco 1,25 L;Prodotto trovato su GS1
156;C&P;FABL FSCONCSENS MAGN1x12x1250ML I;Fabuloso Ammorbidente Concentrato Sensations Magnolia 1250 ml;8718951588820;;;Fabuloso ammorbidente concentrato profumato Magnolia 1,25 L;Prodotto trovato su GS1
157;C&P;FABL FSCONCSENS MAND1x12x1250ML I;Fabuloso Ammorbidente Concentrato Sensations Mandorla 1250 ml;8718951588448;;;Fabuloso ammorbidente concentrato profumato Mandarino 1,25 L;Prodotto trovato su GS1
158;C&P;FABL FSCONC BLUE 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Freschezza Mattutina 1900 ml;8718951586413;;;Fabuloso ammorbidente concentrato profumato Fresco Mattino 1,9 L;Prodotto trovato su GS1
159;C&P;FABL FSCONC VAN 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Vaniglia e Orchidea 1900 ml;8718951585324;;;Fabuloso ammorbidente concentrato profumato Vaniglia 1,9 L;Prodotto trovato su GS1
160;C&P;FABL FSCONCSENS COCON 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Sensations Cocco 1900 ml;8718951588738;;;Fabuloso ammorbidente concentrato profumato Cocco 1,9 L;Prodotto trovato su GS1
161;C&P;FABL FSCONCSENS MAGN 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Freschezza di Magnolia 1900 ml;8718951590274;;;Fabuloso ammorbidente concentrato profumato Magnolia 1,9 L;Prodotto trovato su GS1
162;C&P;FABL FSCONC BLUE 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Freschezza Intensa 1900 ml;8718951586413;;;Fabuloso ammorbidente concentrato profumato Fresco Mattino 1,9 L;Prodotto trovato su GS1
163;C&P;FABL FSCONC VAN 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Vaniglia e Orchidea 1900 ml;8718951585324;;;Fabuloso ammorbidente concentrato profumato Vaniglia 1,9 L;Prodotto trovato su GS1
164;C&P;FABL FSCONCSENS COCON 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Dolce Cocco 1900 ml;8718951588738;;;Fabuloso ammorbidente concentrato profumato Cocco 1,9 L;Prodotto trovato su GS1
165;C&P;FABL FSCONCSENS MAGN 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Freschezza di Magnolia 1900 ml;8718951590274;;;Fabuloso ammorbidente concentrato profumato Magnolia 1,9 L;Prodotto trovato su GS1
166;C&P;FABL FSCONC LAV 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Freschezza di Lavanda 1600 ml;8718951586475;;;Fabuloso ammorbidente concentrato profumato Lavanda 1,6 L;Prodotto trovato su GS1
167;C&P;FABL FSCONC BLUE 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Freschezza Intensa 1600 ml;8718951585232;;;Fabuloso ammorbidente concentrato profumato Fresco Mattino 1,6 L;Prodotto trovato su GS1
168;C&P;FABL FSCONC ALOE 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Freschezza di Aloe Vera 1600 ml;8718951585263;;;Fabuloso ammorbidente concentrato Aloe 72 lavaggi 1,6 L;Prodotto trovato su GS1
169;C&P;FABL FSCONC HYP 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Ipoallergenico 1600 ml;8718951585201;;;Fabuloso ammorbidente concentrato Ipoallergenico 1,6 L;Prodotto trovato su GS1
170;C&P;FABL FSCONC VAN 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Vaniglia e Orchidea 1600 ml;8718951586659;;;Fabuloso ammorbidente concentrato profumato Vaniglia 1,6 L;Prodotto trovato su GS1
171;C&P;FABL FSCONCSENS COCON 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Dolce Cocco 1600 ml;8718951588790;;;Fabuloso ammorbidente concentrato profumato Cocco 1,6 L;Prodotto trovato su GS1
172;C&P;FABL FSCONCSENS MAGN 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Freschezza di Magnolia 1600 ml;8718951588769;;;Fabuloso ammorbidente concentrato profumato Cocco 1,7 L;Prodotto trovato su GS1
173;C&P;FABL FSCONCSENS MAND 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Dolce Mandorla 1600 ml;8718951588509;;;Fabuloso ammorbidente concentrato profumato Mandarino 1,6 L;Prodotto trovato su GS1
174;C&P;FABL FSCONC LAV 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Freschezza di Lavanda 1600 ml;8718951586475;;;Fabuloso ammorbidente concentrato profumato Lavanda 1,6 L;Prodotto trovato su GS1
175;C&P;FABL FSCONC BLUE 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Freschezza Intensa 1600 ml;8718951585232;;;Fabuloso ammorbidente concentrato profumato Fresco Mattino 1,6 L;Prodotto trovato su GS1
176;C&P;FABL FSCONC ALOE 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Freschezza di Aloe Vera 1600 ml;8718951585263;;;Fabuloso ammorbidente concentrato Aloe 72 lavaggi 1,6 L;Prodotto trovato su GS1
177;C&P;FABL FSCONC HYP 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Ipoallergenico 1600 ml;8718951585201;;;Fabuloso ammorbidente concentrato Ipoallergenico 1,6 L;Prodotto trovato su GS1
178;C&P;FABL FSCONC VAN 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Vaniglia e Orchidea 1600 ml;8718951586659;;;Fabuloso ammorbidente concentrato profumato Vaniglia 1,6 L;Prodotto trovato su GS1
179;C&P;FABL FSCONCSENS COCON 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Dolce Cocco 1600 ml;8718951588790;;;Fabuloso ammorbidente concentrato profumato Cocco 1,6 L;Prodotto trovato su GS1
180;C&P;FABL FSCONCSENS MAGN 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Pelli Sensibili Freschezza di Magnolia 1600 ml;8718951588769;;;Fabuloso ammorbidente concentrato profumato Cocco 1,7 L;Prodotto trovato su GS1
181;C&P;FABL FSCONCSENS MAND 1x9x1600ML+ I;Fabuloso Ammorbidente Concentrato Sensitive Mandorla 1600 ml;8718951588509;;;Fabuloso ammorbidente concentrato profumato Mandarino 1,6 L;Prodotto trovato su GS1
182;C&P;FABL FSCONCSENS COCON 1x9x1700ML I;Fabuloso Ammorbidente Concentrato Sensitive Cocco 1700 ml;8718951588769;;;Fabuloso ammorbidente concentrato profumato Cocco 1,7 L;Prodotto trovato su GS1
183;C&P;FABL FSCONCSENS MAGN 1x9x1700ML I;Fabuloso Ammorbidente Concentrato Sensitive Magnolia 1700 ml;8718951590335;;;Fabuloso ammorbidente concentrato profumato Magnolia 1,7 L;Prodotto trovato su GS1
184;C&P;FABL FSCONCSENS MAND 1x9x1700ML I;Fabuloso Ammorbidente Concentrato Sensitive Mandorla 1700 ml;8718951588479;;;Fabuloso ammorbidente concentrato profumato Mandarino 1,7 L;Prodotto trovato su GS1
185;C&P;FABL FSCONC BLUE 1x9x1700ML I;Fabuloso Ammorbidente Concentrato Fresco Mattino 1700 ml;8718951584907;;;Fabuloso ammorbidente concentrato profumato Fresco Mattino 1,7 L;Prodotto trovato su GS1
186;C&P;FABL FSCONC HYP 1x9x1700ML I;Fabuloso Ammorbidente Concentrato Ipoallergenico 1700 ml;8718951585171;;;Fabuloso ammorbidente concentrato Ipoallergenico 1,7 L;Prodotto trovato su GS1
187;C&P;FABL FSCONC VAN 1x9x1700ML I;Fabuloso Ammorbidente Concentrato Vaniglia 1700 ml;8718951585355;;;Fabuloso ammorbidente concentrato profumato Vaniglia 1,7 L;Prodotto trovato su GS1
188;C&P;FABL FSCONC BLUE 1x12x1000ML I;Fabuloso Ammorbidente Concentrato Fresco Mattino 1000 ml;8718951584877;;;Fabuloso ammorbidente concentrato Fresco mattino 45 lavaggi 1 L;Prodotto trovato su GS1
189;C&P;FABL FSCONC VAN 1x12x1000ML I;Fabuloso Ammorbidente Concentrato Vaniglia 1000 ml;8718951586680;;;Fabuloso ammorbidente concentrato Vaniglia 45 lavaggi 1 L;Prodotto trovato su GS1
190;C&P;FAB TAORMINA 12x1x1250ML;Fabuloso Ammorbidente Concentrato Le Freschezze di Taormina 1250 ml;8718951617667;;;Fabuloso ammorbidente concentrato Profumi di Taormina 1,25 L;Prodotto trovato su GS1
191;C&P;FAB SANREMO 12x1x1250ML;Fabuloso Ammorbidente Concentrato Le Freschezze di Sanremo 1250 ml;8718951617698;;;Fabuloso ammorbidente concentrato Profumi di Sanremo 1,25 L;Prodotto trovato su GS1
192;C&P;FAB TAORMINA 1x9x1700ml IT;Fabuloso Ammorbidente Concentrato Le Freschezze di Taormina 1700 ml;8718951617728;;;Fabuloso ammorbidente concentrato Profumi di Taormina 1,7 L;Prodotto trovato su GS1
193;C&P;FAB SANREMO 1x9x1700ml IT;Fabuloso Ammorbidente Concentrato Le Freschezze di Sanremo 1700 ml;8718951617759;;;Fabuloso ammorbidente concentrato Profumi di Sanremo 1,7 L;Prodotto trovato su GS1
194;C&P;FAB SANREMO 1x9x1600ml IT;Fabuloso Ammorbidente Concentrato Le Freschezze di Sanremo 1600 ml;8718951627680;;;;Prodotto non trovato su GS1
195;C&P;FAB TAORMINA 1x9x1600ml IT;Fabuloso Ammorbidente Concentrato Le Freschezze di Taormina 1600 ml;8718951627727;;;;Prodotto non trovato su GS1
196;C&P;FAB ML TAORMINA 1x12x585ml IT;Fabuloso Spray Multiuso Le Freschezze di Taormina 585 ml;8718951664043;;;Fabuloso ammorbidente concentrato Profumi di Taormina 585 ml;Prodotto trovato su GS1
197;C&P;FAB ML SANREMO 1x12x585ml IT;Fabuloso Spray Multiuso Le Freschezze di Sanremo 585 ml;8718951664074;;;Fabuloso ammorbidente concentrato Profumi di Sanremo 585 ml;Prodotto trovato su GS1
198;C&P;FAB ML SIENA 1x12x585ml IT;Fabuloso Spray Multiuso Le Freschezze di Siena 585 ml;8718951664135;;;Fabuloso ammorbidente concentrato Profumi di Siena 585 ml;Prodotto trovato su GS1
199;C&P;FAB ML SORRENTO 1x12x585ml IT;Fabuloso Spray Multiuso Le Freschezze di Sorrento 585 ml;8718951664104;;;Fabuloso ammorbidente concentrato Profumi di Sorrento 585 ml;Prodotto trovato su GS1
200;C&P;FAB ML STINTINO 1x12x585ml IT;Fabuloso Spray Multiuso Le Freschezze di Stintino 585 ml;8718951664166;;;Fabuloso ammorbidente concentrato Profumi di Stintino 585 ml;Prodotto trovato su GS1
201;C&P;FABL FSCONC HYP 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Ipoallergenico 1900 ml;8718951668201;;;Fabuloso ammorbidente concentrato Ipoallergenico 1,9 L;Prodotto trovato su GS1
202;C&P;FABL FSCONCSENS MAND 1x6x1900ML I;Fabuloso Ammorbidente Concentrato Sensations Mandorla 1900 ml;8718951668171;;;Fabuloso ammorbidente concentrato profumato Mandarino 1,9 L;Prodotto trovato su GS1
203;C&P;FABL FSCONC BLUE 1x12x585ML  I;Fabuloso Ammorbidente Concentrato Freschezza Intensa 585 ml;8718951680906;;;;Prodotto non trovato su GS1
204;C&P;FABL FSCONC VAN 1x12x585ML I;Fabuloso Ammorbidente Concentrato Vaniglia 585 ml;8718951680937;;;;Prodotto non trovato su GS1
205;C&P;FABL FS DIL BLUE 1x12x1500ML I;Fabuloso Ammorbidente Freschezza Mattutina 1500 ml;8718951586567;;;Fabuloso ammorbidente diluito Fresco Mattino 21 lavaggi 1,5 L;Prodotto trovato su GS1
206;C&P;FABL FS DIL BLUE 1x4x4L I;Fabuloso Ammorbidente Freschezza Mattutina 4 L;8718951587168;;;Fabuloso ammorbidente diluito Fresco Mattino 57 lavaggi 4 L;Prodotto trovato su GS1
207;C&P;FABL FS DIL VA/OR 1x12x1500ML I;Fabuloso Ammorbidente Vaniglia e Orchidea 1500 ml;8718951587229;;;Fabuloso ammorbidente diluito Vaniglia e Orchidea 21 lavaggi 1,5L;Prodotto trovato su GS1
208;C&P;FABL FS DIL VAN/OR 1x4x4L I;Fabuloso Ammorbidente Vaniglia e Orchidea 4 L;8718951587250;;;Fabuloso ammorbidente diluito Vaniglia e Orchidea 57 lavaggi 4 L;Prodotto trovato su GS1
209;C&P;FABL FS DIL HYP 12x1x1500ML I;Fabuloso Ammorbidente Ipoallergenico 1500 ml;8718951587199;;;Fabuloso ammorbidente diluito ipoallergenico 21 lavaggi 1,5 L;Prodotto trovato su GS1
210;C&P;FABL FS DIL BLUE 1x4x3.7L I;Fabuloso Ammorbidente Freschezza Mattutina 3.7 L;8718951679009;;;;Prodotto non trovato su GS1
211;C&P;FABL FS DIL VAN/OR 1x4x3.7L I;Fabuloso Ammorbidente Vaniglia e Orchidea 3.7 L;8718951679085;;;;Prodotto non trovato su GS1
212;C&P;FABL FS SPRAY BLUE 1X6X250ML IT;Fabuloso Spray per Tessuti Freschezza Mattutina 250 ml;8718951572409;;;Fabuloso spray profumatore per tessuti Fresco Mattino 250 ml;Prodotto trovato su GS1
213;C&P;FABL FS SPRAY PURPLE 1X6X250ML IT;Fabuloso Spray per Tessuti Lavanda 250 ml;8718951572430;;;Fabuloso spray profumatore per tessuti Lavanda e Relax 250 ml;Prodotto trovato su GS1
214;C&P;IT FAB bipacco Fresh Up Blu 2x250ml;Fabuloso Spray per Tessuti Freschezza Mattutina Bipacco 2x250 ml;8718951634114;;;Fabuloso spray profumatore per tessuti Fresco Mattino 2x250ml;Prodotto trovato su GS1
215;C&P;FABL APC FDF LAV 1x12x950ML I;Fabuloso Pavimenti Lavanda 950 ml;8718951517639;;;Fabuloso detersivo pavimenti profumato Freschezza Lavanda 950 ml;Prodotto trovato su GS1
216;C&P;FABL APC FDF LAV 1x12x950ML I RTS;Fabuloso Pavimenti Lavanda 950 ml;8718951517639;;;Fabuloso detersivo pavimenti profumato Freschezza Lavanda 950 ml;Prodotto trovato su GS1
217;C&P;FABL APC FDF LAV 1x12x1230ML I;Fabuloso Pavimenti Lavanda 1230 ml;8718951517660;;;Fabuloso detersivo pavimenti profumato Freschezza Lavanda 1,23 L;Prodotto trovato su GS1
218;C&P;FABL APC LAVENDER 1x12x1250ML MUP I;Fabuloso Pavimenti Lavanda 1250 ml;8718951512061;;;Fabuloso detersivo pavimenti profumato Freschezza Lavanda 1,25 L;Prodotto trovato su GS1
219;C&P;Fabuloso BDC Lavender 1X6x1.9L;Fabuloso Pavimenti Lavanda 1.9 L;8718951627925;;;Fabuloso detersivo pavimenti profumato Freschezza Lavanda 1,9 L;Prodotto trovato su GS1
220;C&P;FABL APC FDF LOTUS  1x12x950ML I;Fabuloso Pavimenti Fiori di Loto 950 ml;8718951517608;;;Fabuloso detersivo pavimenti profumato Fiori di Loto 950 ml;Prodotto trovato su GS1
221;C&P;FABL APC LOTUS1x12x1250ML MUP I;Fabuloso Pavimenti Freschezza Floreale Fiori di Loto 1250 ml;8718951512177;;;Fabuloso detersivo pavimenti profumato Fiori di Loto 1,25 L;Prodotto trovato su GS1
222;C&P;FABL APC BLUE 1x12x950 ML I;Fabuloso Pavimenti Freschezza Oceanica 950 ml;8718951517653;;;Fabuloso detersivo pavimenti profumato Fresco Mattino 950 ml;Prodotto trovato su GS1
223;C&P;FABL APC BLUE 1x12x1230 ML I;Fabuloso Pavimenti Freschezza Oceanica 1230 ml;8718951517646;;;Fabuloso detersivo pavimenti profumato Fresco Mattino 1,23 L;Prodotto trovato su GS1
224;C&P;FABL APC BLUE 1x12x1250 ML MUP I;Fabuloso Pavimenti Freschezza Oceanica 1250 ml;8718951512092;;;Fabuloso detersivo pavimenti profumato Fresco Mattino 1,25 L;Prodotto trovato su GS1
225;C&P;FABL APC FDF GREEN 1x12x950ML I;Fabuloso Pavimenti Freschezza Floreale Fiori di Campo 950 ml;8718951525702;;;Fabuloso detersivo pavimenti profumato Fiori di Campo 950 ml;Prodotto trovato su GS1
226;C&P;FABL APC FDF PINK 1x12x950ML I;Fabuloso Pavimenti Freschezza Floreale Fiori di Ciliegio 950 ml;8718951517615;;;Fabuloso detersivo pavimenti profumato Freschezza di Rosa 950 ml;Prodotto trovato su GS1
227;C&P;FABL APC FDF PINK 1x12x1230ML I;Fabuloso Pavimenti Freschezza Floreale Fiori di Ciliegio 1230 ml;8718951517622;;;Fabuloso detersivo pavimenti profumato Freschezza di Rosa 1,23 L;Prodotto trovato su GS1
228;C&P;FABL APC PINK 1x12x1250ML MUP I;Fabuloso Pavimenti Freschezza Floreale Fiori di Ciliegio 1250 ml;8718951512122;;;Fabuloso detersivo pavimenti profumato Freschezza di Rosa 1,25 L;Prodotto trovato su GS1
229;C&P;FABL APC MIX 1x12x950ML I;Fabuloso Pavimenti Freschezza Floreale Mix Fiori 950 ml;8718951522084;;;;Prodotto non trovato su GS1
230;C&P;FABL APC MIX 1x12x1230ML I;Fabuloso Pavimenti Freschezza Floreale Mix Fiori 1230 ml;8718951522114;;;;Prodotto non trovato su GS1
231;C&P;FABL APC FRESC. LIMONE 1x12x950 ML I;Fabuloso Pavimenti Freschezza Agrumata Limone 950 ml;8718951663787;;;Fabuloso detersivo pavimenti profumato Freschezza Limone 950 ml;Prodotto trovato su GS1
232;C&P;FABL APC LAV 1x10x600MLTRIG I;Fabuloso Sgrassatore Universale Spray Lavanda 600 ml;8718951591837;;;Fabuloso detersivo spray sgrassatore Freschezza Lavanda 600 ml;Prodotto trovato su GS1
233;C&P;FABL APC LIME 1x10x600MLTRIG I;Fabuloso Sgrassatore Universale Spray Lime 600 ml;8718951591868;;;Fabuloso detersivo spray sgrassatore Freschezza Limone 600 ml;Prodotto trovato su GS1
234;C&P;SPRAY FABULOSO VETRI 600ML;Ajax Vetri Tripla Azione Spray 600 ml;8714789771069;;;Fabuloso detersivo spray Vetri Freschezza Floreale 600 ml;Prodotto trovato su GS1
235;C&P;Profumi Italia TAORMINA 585ml;Fabuloso Pavimenti Profumi d'Italia Brezza di Taormina 585 ml;8718951664043;;;Fabuloso ammorbidente concentrato Profumi di Taormina 585 ml;Prodotto trovato su GS1
236;C&P;Profumi Italia SANREMO 585ml;Fabuloso Pavimenti Profumi d'Italia Fiori di Sanremo 585 ml;8718951664074;;;Fabuloso ammorbidente concentrato Profumi di Sanremo 585 ml;Prodotto trovato su GS1
237;C&P;Profumi Italia SIENA 585ml;Fabuloso Pavimenti Profumi d'Italia Colli di Siena 585 ml;8718951664135;;;Fabuloso ammorbidente concentrato Profumi di Siena 585 ml;Prodotto trovato su GS1
238;C&P;Profumi Italia SORRENTO 585ml;Fabuloso Pavimenti Profumi d'Italia Costiera di Sorrento 585 ml;8718951664104;;;Fabuloso ammorbidente concentrato Profumi di Sorrento 585 ml;Prodotto trovato su GS1
239;C&P;Profumi Italia STINTINO 585ml;Fabuloso Pavimenti Profumi d'Italia Spiagge di Stintino 585 ml;8718951664166;;;Fabuloso ammorbidente concentrato Profumi di Stintino 585 ml;Prodotto trovato su GS1
240;C&P;Fabuloso Spray Fresco Mattino 250ml;Fabuloso Deodorante per Ambienti Spray Fresco Mattino 250 ml;8718951572409;;;Fabuloso spray profumatore per tessuti Fresco Mattino 250 ml;Prodotto trovato su GS1
241;C&P;Fabuloso Spray Lavanda & Relax 250ml;Fabuloso Spray Profumatore per Ambienti Lavanda & Relax 250 ml;8718951572430;;;Fabuloso spray profumatore per tessuti Lavanda e Relax 250 ml;Prodotto trovato su GS1
242;C&P;Fabuloso Spray Cocco 250 ml;Fabuloso Spray Profumatore per Ambienti Cocco 250 ml;8718951673649;;;Fabuloso spray profumatore per tessuti Cocco 250 ml;Prodotto trovato su GS1
243;C&P;Fabuloso Spray Bipacco Fresco Mattino 250 ml;Fabuloso Spray Profumatore per Ambienti Fresco Mattino Bipacco 2x250 ml;8718951634114;;;Fabuloso spray profumatore per tessuti Fresco Mattino 2x250ml;Prodotto trovato su GS1
244;C&P;PO NAT ALMOND BS 18x4x90g EU;Palmolive Naturals Saponetta Mandorla e Latte 4x90g;8718951597594;;;Palmolive sapone solido Naturals Latte e Mandorla 4x90 g;Prodotto trovato su GS1
245;C&P;PO NAT ORCHID BS 18x4x90g EU;Palmolive Naturals Saponetta Orchidea Nera e Latte 4x90g;8718951597693;;;Palmolive sapone solido Naturals Orchidea 4x90 g;Prodotto trovato su GS1
246;C&P;PO NAT MILK&HONEY BS 18x4x90g EU;Palmolive Naturals Saponetta Latte e Miele 4x90g;8718951597648;;;Palmolive sapone solido Naturals Latte e Miele 4x90 g;Prodotto trovato su GS1
247;C&P;PO NAT OLIVE BS 18x4x90g EU;Palmolive Naturals Saponetta Oliva e Latte 4x90g;8718951597822;;;Palmolive sapone solido Naturals Oliva e Latte 4x90 g;Prodotto trovato su GS1
248;C&P;PO NAT ALMOND BS 24x3x90g EU - IT;Palmolive Naturals Saponetta Mandorla e Latte 3x90g;8718951598072;;;Palmolive sapone solido Naturals Latte e Mandorla 3x90 g;Prodotto trovato su GS1
249;C&P;PO NAT OLIVE BS 24x3x90g EU - IT;Palmolive Naturals Saponetta Oliva e Latte 3x90g;8718951598027;;;Palmolive sapone solido Naturals Oliva e Latte 3x90 g;Prodotto trovato su GS1
250;C&P;PALM SH NAT 2IN1 1x12x350ML SE CEE;Palmolive Naturals Shampoo & Balsamo 2 in 1 Tutti i Tipi di Capelli 350 ml;8718951577008;;;Palmolive shampoo Naturals Hydra Balance 2in1 con pesca 350 ml;Prodotto trovato su GS1
251;C&P;PALM SH NAT ANTD 1x12x350ML SE CEE;Palmolive Naturals Shampoo Antiforfora con Menta Selvatica 350 ml;8718951576919;;;Palmolive Naturals Anti-Dandruff antiforfora shampoo 350 ml;Prodotto trovato su GS1
252;C&P;PALM SH NAT BRLT 1x12x350ML SE;Palmolive Naturals Shampoo Brilliant Colour con estratto di Melograno 350 ml;8718951576940;;;Palmolive shampoo Naturals Brilliant Color con melograno 350 ml;Prodotto trovato su GS1
253;C&P;PALM SH NAT LG&S 1x12x350ML;Palmolive Naturals Shampoo Silky Shine Effect con Aloe Vera 350 ml;8718951577039;;;Palmolive shampoo Naturals Morbidezza&Lucentezza con oliva 350 ml;Prodotto trovato su GS1
254;C&P;PALM SH NAT SHINE 1x12x350ML SE CEE;Palmolive Naturals Shampoo Lucentezza & Vitalità 350 ml;8718951576971;;;Palmolive shampoo Naturals Effetto Seta Silky Shine 350 ml;Prodotto trovato su GS1
255;C&P;PALM SHCREAM CLAS 2X12X100ML SE;Palmolive Crema da Barba Classica 100 ml;8003520001191;;;Palmolive crema da barba Men Classica idratante 100 ml;Prodotto trovato su GS1
256;C&P;PALM SHCREAM MENT 2X12X100ML I;Palmolive Crema da Barba Rinfrescante al Mentolo 100 ml;8003520001207;;;Palmolive crema da barba Men Rinfrescante al Mentolo 100 ml;Prodotto trovato su GS1
257;C&P;PALM SHFOAM CLAS 1x12x300ML I_ADR;Palmolive Schiuma da Barba Classic 300 ml;8718951540675;;;Palmolive schiuma da barba Men Classica idratante 300 ml;Prodotto trovato su GS1
258;C&P;PALM SHFOAM MINT 1x12x300ML WE_ADR;Palmolive Schiuma da Barba Rinfrescante alla Menta 300 ml;8718951540644;;;Palmolive schiuma da barba Men Rinfrescante al Mentolo 300 ml;Prodotto trovato su GS1
259;C&P;PALM LHS AQU 1x8x500ML PUM;Palmolive Sapone Liquido Aquarium 500 ml;8718951561298;;;Palmolive sapone liquido mani Aquarium vegano 500 ml;Prodotto trovato su GS1
